categoria,subcategoria,variable,unidad,anio,valor
"OFERTA
por tecnología",Participación [%],OFERTA TOTAL,[%],2020,1.0
"OFERTA
por tecnología",[GWh],OFERTA TOTAL,[GWh],2021,142615.96372700002
"OFERTA
por tecnología",Participación [%],OFERTA TOTAL,[%],2021,1.0
"OFERTA
por tecnología",[GWh],OFERTA TOTAL,[GWh],2022,145056.59128499994
"OFERTA
por tecnología",Participación [%],OFERTA TOTAL,[%],2022,1.0
"OFERTA
por tecnología",[GWh],OFERTA TOTAL,[GWh],2023,147641.42742000008
"OFERTA
por tecnología",Participación [%],OFERTA TOTAL,[%],2023,1.0
"OFERTA
por tecnología",[GWh],OFERTA TOTAL,[GWh],2024,146791.762036
"OFERTA
por tecnología",Participación [%],OFERTA TOTAL,[%],2024,1.0
"OFERTA
por tecnología",[GWh],OFERTA TOTAL,[GWh],2025,147092.64986599993
"OFERTA
por tecnología",Participación [%],OFERTA TOTAL,[%],2025,1.0
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2005,1321.346224
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2005,0.01346115224916986
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2006,1907.0440820000001
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2006,0.01822702639159724
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2007,1863.8054969999998
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2007,0.01718079069663108
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2008,1760.6652729999996
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2008,0.01566674304975786
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2009,1542.81067
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2009,0.013913052409961248
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2010,1501.8096349999998
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2010,0.012976254614601345
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2011,1370.7022570000001
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2011,0.01130626687293231
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2012,1973.7217509999998
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2012,0.01569845982465772
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2013,1978.489054
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2013,0.015240196429828337
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2014,2301.224037
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2014,0.01753935278612126
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2015,2510.002988
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2015,0.018338526576110358
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2016,2631.839751
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2016,0.01906169296750619
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2017,2634.750738
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2017,0.01920392106613629
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2018,3350.2279380000004
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2018,0.024307773822308212
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2019,7812.137749
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2019,0.05830261742673452
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2020,12737.160799999998
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2020,0.09408414738894166
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2021,17436.698529
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2021,0.12226330119942168
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2022,19340.231873999986
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2022,0.13332887325334472
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2023,20085.93428200001
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2023,0.13604538125238344
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2024,22876.61856999999
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2024,0.15584402184905738
"OFERTA
por tecnología",[GWh],Renovable Ley 26190,[GWh],2025,26659.373905
"OFERTA
por tecnología",Participación [%],Renovable Ley 26190,[%],2025,0.1812420534220197
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2005,5945.3165880000015
"OFERTA
por tecnología",[GWh],Resto,[%],2005,0.06056763194003203
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2006,6995.673849000002
"OFERTA
por tecnología",[GWh],Resto,[%],2006,0.06686281301846156
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2007,5591.908045000002
"OFERTA
por tecnología",[GWh],Resto,[%],2007,0.051546903295753364
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2008,5972.894099000004
"OFERTA
por tecnología",[GWh],Resto,[%],2008,0.05314797681731074
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2009,6157.111368999998
"OFERTA
por tecnología",[GWh],Resto,[%],2009,0.05552477360742211
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2010,5645.994264999999
"OFERTA
por tecnología",[GWh],Resto,[%],2010,0.04878371893999666
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2011,5021.334288000071
"OFERTA
por tecnología",[GWh],Resto,[%],2011,0.04141858323235718
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2012,5444.7561
"OFERTA
por tecnología",[GWh],Resto,[%],2012,0.043306147306530866
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2013,5547.875061999995
"OFERTA
por tecnología",[GWh],Resto,[%],2013,0.04273498786464653
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2014,4751.926100000008
"OFERTA
por tecnología",[GWh],Resto,[%],2014,0.03621798961831262
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2015,5187.541319000007
"OFERTA
por tecnología",[GWh],Resto,[%],2015,0.037901096053656255
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2016,4952.458627000002
"OFERTA
por tecnología",[GWh],Resto,[%],2016,0.03586929855675369
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2017,6239.656942000001
"OFERTA
por tecnología",[GWh],Resto,[%],2017,0.045479019197427153
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2018,5754.891940000001
"OFERTA
por tecnología",[GWh],Resto,[%],2018,0.04175495346530196
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2019,4988.7644999999975
"OFERTA
por tecnología",[GWh],Resto,[%],2019,0.03723155395113276
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2020,3924.7172999999966
"OFERTA
por tecnología",[GWh],Resto,[%],2020,0.028990266097066855
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2021,3356.844890000004
"OFERTA
por tecnología",[GWh],Resto,[%],2021,0.023537651762644062
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2022,4562.588662000002
"OFERTA
por tecnología",[GWh],Resto,[%],2022,0.03145385274520656
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2023,5338.367148
"OFERTA
por tecnología",[GWh],Resto,[%],2023,0.03615765060855029
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2024,5656.316845999998
"OFERTA
por tecnología",[GWh],Resto,[%],2024,0.03853293105516928
"OFERTA
por tecnología",Participación [%],Resto,[GWh],2025,5022.1563559999995
"OFERTA
por tecnología",[GWh],Resto,[%],2025,0.034142809722818496
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2005,3795.8579569999997
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2005,0.038670123656704726
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2006,2090.851587
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2006,0.019983810241656477
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2007,4741.858794
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2007,0.043711043659773845
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2008,3175.21675
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2008,0.02825369802675563
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2009,3593.9926219999998
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2009,0.032410592357972244
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2010,4790.121743
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2010,0.04138862737560343
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2011,4544.589455
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2011,0.037486143284393814
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2012,2563.7541039999996
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2012,0.020391420817830033
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2013,4980.352496
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2013,0.03836339158681333
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2014,5667.897024
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2014,0.04319929040413669
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2015,5258.842609
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2015,0.03842203591222499
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2016,4816.321741000001
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2016,0.03488329645632246
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2017,5160.321996000001
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2017,0.03761206510269545
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2018,4379.1914369999995
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2018,0.03177347838569211
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2019,4709.2964
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2019,0.03514586086163726
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2020,2534.4111000000007
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2020,0.01872064828423693
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2021,2780.6296640000005
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2021,0.019497324081634855
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2022,3798.3457209999997
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2022,0.026185268020928465
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2023,3189.5769
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2023,0.021603536051751335
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2024,5346.268544
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2024,0.036420766873067834
"OFERTA
por tecnología",Participación [%],Salto Grande,[GWh],2025,4180.0
"OFERTA
por tecnología",[GWh],Salto Grande,[%],2025,0.028417463440953316
"OFERTA
por tecnología",[GWh],Solar,[GWh],2005,0.0
"OFERTA
por tecnología",Participación [%],Solar,[%],2005,0.0
"OFERTA
por tecnología",[GWh],Solar,[GWh],2006,0.0
"OFERTA
por tecnología",Participación [%],Solar,[%],2006,0.0
"OFERTA
por tecnología",[GWh],Solar,[GWh],2007,0.0
"OFERTA
por tecnología",Participación [%],Solar,[%],2007,0.0
"OFERTA
por tecnología",[GWh],Solar,[GWh],2008,0.0
"OFERTA
por tecnología",Participación [%],Solar,[%],2008,0.0
"OFERTA
por tecnología",[GWh],Solar,[GWh],2009,0.0
"OFERTA
por tecnología",Participación [%],Solar,[%],2009,0.0
"OFERTA
por tecnología",[GWh],Solar,[GWh],2010,0.0
"OFERTA
por tecnología",Participación [%],Solar,[%],2010,0.0
"OFERTA
por tecnología",[GWh],Solar,[GWh],2011,1.763194
"OFERTA
por tecnología",Participación [%],Solar,[%],2011,1.4543743406671145e-05
"OFERTA
por tecnología",[GWh],Solar,[GWh],2012,8.082433000000002
"OFERTA
por tecnología",Participación [%],Solar,[%],2012,6.428553045620653e-05
"OFERTA
por tecnología",[GWh],Solar,[GWh],2013,15.021982
"OFERTA
por tecnología",Participación [%],Solar,[%],2013,0.00011571353199174462
"OFERTA
por tecnología",[GWh],Solar,[GWh],2014,15.748637
"OFERTA
por tecnología",Participación [%],Solar,[%],2014,0.00012003216366697562
"OFERTA
por tecnología",[GWh],Solar,[GWh],2015,14.670648000000002
"OFERTA
por tecnología",Participación [%],Solar,[%],2015,0.00010718635377049212
"OFERTA
por tecnología",[GWh],Solar,[GWh],2016,14.263319
"OFERTA
por tecnología",Participación [%],Solar,[%],2016,0.00010330530472924581
"OFERTA
por tecnología",[GWh],Solar,[GWh],2017,16.405158
"OFERTA
por tecnología",Participación [%],Solar,[%],2017,0.00011957235831296853
"OFERTA
por tecnología",[GWh],Solar,[GWh],2018,108.11652799999999
"OFERTA
por tecnología",Participación [%],Solar,[%],2018,0.0007844457624116596
"OFERTA
por tecnología",[GWh],Solar,[GWh],2019,799.684913
"OFERTA
por tecnología",Participación [%],Solar,[%],2019,0.005968113343948472
"OFERTA
por tecnología",[GWh],Solar,[GWh],2020,1344.3488
"OFERTA
por tecnología",Participación [%],Solar,[%],2020,0.009930149475803656
"OFERTA
por tecnología",[GWh],Solar,[GWh],2021,2195.563410000001
"OFERTA
por tecnología",Participación [%],Solar,[%],2021,0.0153949344282581
"OFERTA
por tecnología",[GWh],Solar,[GWh],2022,2928.2914279999995
"OFERTA
por tecnología",Participación [%],Solar,[%],2022,0.020187234527293138
"OFERTA
por tecnología",[GWh],Solar,[GWh],2023,3259.4615330000015
"OFERTA
por tecnología",Participación [%],Solar,[%],2023,0.022076876320950973
"OFERTA
por tecnología",[GWh],Solar,[GWh],2024,3941.316083000003
"OFERTA
por tecnología",Participación [%],Solar,[%],2024,0.026849708923266533
"OFERTA
por tecnología",[GWh],Solar,[GWh],2025,5105.8454600000005
"OFERTA
por tecnología",Participación [%],Solar,[%],2025,0.0347117647594994
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2005,5790.523835
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2005,0.058990688079782146
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2006,6677.132571000001
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2006,0.06381827915806434
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2007,8118.253104000001
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2007,0.07483506601230913
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2008,10680.525995000002
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2008,0.09503740373933331
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2009,10150.072390000001
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2009,0.09153325931235012
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2010,9485.887355
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2010,0.081961978865522
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2011,9371.83576
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2011,0.0773037876393096
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2012,10393.002408
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2012,0.08266318728913827
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2013,12878.214769000002
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2013,0.09920020651530802
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2014,12136.277424000002
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2014,0.0924996644513039
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2015,14146.973708999998
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2015,0.1033602966109421
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2016,17574.625693000005
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2016,0.12728819026748253
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2017,13145.030436
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2017,0.09581025000358234
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2018,14038.830898
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2018,0.10185955478657227
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2019,12547.80746
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2019,0.09364530444670546
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2020,8403.025275999995
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2020,0.06206967792855264
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2021,8109.743757
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2021,0.05686420751974111
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2022,8139.398643999999
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2022,0.056111884140501514
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2023,6434.302844000001
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2023,0.043580605771956826
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2024,5433.387294999998
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2024,0.03701425215992359
"OFERTA
por tecnología",OFERTA,Turbina a gas,[GWh],2025,3987.5613210000047
"OFERTA
por tecnología",[GWh],Turbina a gas,[%],2025,0.003547270461680679
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2005,12748.353960999999
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2005,0.12987325386667822
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2006,14215.004038000001
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2006,0.13586327458438235
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2007,16380.358218000001
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2007,0.15099617773007293
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2008,18024.500885
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2008,0.1603855248898456
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2009,15038.921682
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2009,0.13562085719239195
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2010,14651.636662
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2010,0.12659618330837236
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2011,17682.096191
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2011,0.14585114848053093
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2012,18391.681708999997
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2012,0.14628256301596013
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2013,16107.431351
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2013,0.12407469087226763
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2014,17799.406918
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2014,0.13566261793680776
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2015,17281.817992
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2015,0.1262640244035415
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2016,16101.126531
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2016,0.11661604026167399
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2017,11506.242777000001
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2017,0.08386561008235643
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2018,8727.153233000001
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2018,0.06332036829321847
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2019,5066.122796
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2019,0.037808885186369816
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2020,4703.208743000001
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2020,0.034740660931074314
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2021,5510.723752000002
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2021,0.03864030090312192
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2022,6718.873896000002
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2022,0.046318983759925075
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2023,4158.575904
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2023,0.02816672783967316
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2024,3631.5593479999975
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2024,0.02473953100385414
"OFERTA
por tecnología",OFERTA,Turbovapor,[GWh],2025,3264.482513999999
"OFERTA
por tecnología",OFERTA,Turbovapor,[%],2025,0.006999550588951522
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2005,51350.65098
"OFERTA
por tecnología",OFERTA,Térmica,[%],2005,0.5231323315423222
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2006,53928.208461
"OFERTA
por tecnología",OFERTA,Térmica,[%],2006,0.5154316505569926
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2007,61012.33341
"OFERTA
por tecnología",OFERTA,Térmica,[%],2007,0.5624192717091668
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2008,66876.78845400001
"OFERTA
por tecnología",OFERTA,Térmica,[%],2008,0.5950827092287585
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2009,61362.89719300001
"OFERTA
por tecnología",OFERTA,Térmica,[%],2009,0.5533700416223288
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2010,66391.572679
"OFERTA
por tecnología",OFERTA,Térmica,[%],2010,0.5736505687996298
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2011,73474.972681
"OFERTA
por tecnología",OFERTA,Térmica,[%],2011,0.6060598830784567
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2012,82331.443788
"OFERTA
por tecnología",OFERTA,Térmica,[%],2012,0.6548424882874908
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2013,82711.587689
"OFERTA
por tecnología",OFERTA,Térmica,[%],2013,0.6371229807184626
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2014,83048.177488
"OFERTA
por tecnología",OFERTA,Térmica,[%],2014,0.6329723919907263
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2015,86346.962149
"OFERTA
por tecnología",OFERTA,Térmica,[%],2015,0.6308662052221555
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2016,90098.587675
"OFERTA
por tecnología",OFERTA,Térmica,[%],2016,0.6525593415838591
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2017,88529.71855
"OFERTA
por tecnología",OFERTA,Térmica,[%],2017,0.6452670085717466
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2018,87727.03521700001
"OFERTA
por tecnología",OFERTA,Térmica,[%],2018,0.6365086106438239
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2019,80137.202966
"OFERTA
por tecnología",OFERTA,Térmica,[%],2019,0.5980704432372999
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2020,82335.80538299994
"OFERTA
por tecnología",OFERTA,Térmica,[%],2020,0.608180596184464
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2021,90074.351489
"OFERTA
por tecnología",OFERTA,Térmica,[%],2021,0.6315867392055995
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2022,81750.89325499997
"OFERTA
por tecnología",OFERTA,Térmica,[%],2022,0.5635793074330548
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2023,73020.09551000007
"OFERTA
por tecnología",OFERTA,Térmica,[%],2023,0.49457727946694513
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2024,75388.1945019999
"OFERTA
por tecnología",OFERTA,Térmica,[%],2024,0.5135723793785604
"OFERTA
por tecnología",[GWh],Térmica,[GWh],2025,75224.75613099993
"OFERTA
por tecnología",OFERTA,Térmica,[%],2025,0.5114107074658659
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2005,12299.152
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2005,0.12529703010501964
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2006,12609.678
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2006,0.12051999000175347
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2007,14152.272
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2007,0.13045740207610976
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2008,13944.423
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2008,0.12408019597381685
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2009,14516.454
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2009,0.13090924844899574
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2010,17382.338
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2010,0.15019056904975864
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2011,18691.692
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2011,0.15417882109655986
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2012,17540.775
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2012,0.13951467651980115
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2013,17758.098
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2013,0.1367896886732747
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2014,18501.784
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2014,0.1410159599982545
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2015,17331.441
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2015,0.12662657889265774
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2016,19217.71534
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2016,0.1391886376094233
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2017,19591.122043000003
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2017,0.1427939105907235
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2018,18993.338189000002
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2018,0.1378072708403344
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2019,16077.7886
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2019,0.11998983990441071
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2020,13192.999999999998
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2020,0.09745124333378184
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2021,11058.583978000002
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2021,0.07754099673700408
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2022,14132.681004999999
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2022,0.09742874060257499
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2023,18033.434218
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2023,0.1221434561635586
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2024,10964.503948
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2024,0.07469427300226164
"OFERTA
por tecnología",Participación [%],Yacyretá,[GWh],2025,13022.0
"OFERTA
por tecnología",[GWh],Yacyretá,[%],2025,0.08852923658566844
"POTENCIA INSTALADA
(*)",[MW],Biogas,[MW],2005,0.0
